Time(s), T_gas(K), N_gas(#/cm^3), O, O2, H, OH, H2, HO2, H2O2, CH, CO, CH2, HCO, CH2(S), CH3, CH2O, CH4, CO2, CH2OH, CH3O, CH3OH, C2H, C2H2, HCCO, C2H3, CH2CO, C2H4, C2H5, C2H6, H2O, N2, AR, C, HCCOH, N, NO, N2O, NO2, NH, HNO, NH2, NNH, CN, NCO, HCN, HOCN, HNCO, H2CN, HCNN, HCNO, NH3, CH2CHO, CH3CHO, C3H8, C3H7, Electron, N2(A3), N2(B3), N2(a1), N2(C3), N2+, N(2D), O2(a1), O2(b1), O2(A3), O(1D), O(1S), O-, O2-, O2+, O+, O3, NO-, NO(A), NO(D), NO+, N(2P), N+, CH4+, CH3+, CH2+, N4+, O4+, O4-, N3+, N2O+, NO2+, O3-, O2(B3), NO3, H+, H2O+, OH+, H2+, NO2-, N2O-, NO3-, OH-, H-, O4, AR*, AR+
1.04e-08, 1913.44, 5.09589e+18, 5.03183e+17, 7.01905e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64742e+18, 0, 0, 0, 1.98384e+16, 1.41339e+15, 2.00212e+13, 9.14464e+11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.70675e+15, 3.31259e+16, 4.79888e+16, 2.00598e+16, 1.23762e+16, 2.99983e+15, 2.22787e+16, 1.18671e+16, 6.25849e+15, 8.38982e+15, 4.12007e+16, 6.51687e+15, 8.15741e+13, 2.16404e+12, 3.05441e+15, 1.15598e+13, 1.57366e+13, 6.52628e+10, 3.96877e+13, 6.79234e+12, 2.78101e+14, 1.76153e+15, 5.3956e+13, 0, 0, 0, 2.45994e+13, 3.08363e+09, 4.70945e+09, 6.61116e+12, 6.12277e+10, 3.44167e+11, 5.09505e+10, 0, 1.82109e+10, 0, 0, 0, 0, 3.9005e+09, 2.78638e+06, 2.24251e+06, 0, 0, 4.21679e+11, 0, 0
1.05e-08, 1920.87, 5.09902e+18, 5.08915e+17, 6.98534e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64704e+18, 0, 0, 0, 1.99551e+16, 1.45775e+15, 2.03196e+13, 9.4214e+11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.69602e+15, 3.35348e+16, 4.79953e+16, 1.99898e+16, 1.22178e+16, 2.98739e+15, 2.24681e+16, 1.20099e+16, 6.37072e+15, 8.49637e+15, 4.12594e+16, 6.65066e+15, 7.99119e+13, 2.11572e+12, 3.07477e+15, 1.09797e+13, 1.59366e+13, 6.64217e+10, 4.0978e+13, 6.92218e+12, 2.87116e+14, 1.81411e+15, 5.3798e+13, 0, 0, 0, 2.31497e+13, 3.03186e+09, 4.48847e+09, 6.82979e+12, 6.37901e+10, 3.62075e+11, 4.88097e+10, 0, 1.86343e+10, 0, 0, 0, 0, 3.93272e+09, 2.77023e+06, 2.2077e+06, 0, 0, 4.27203e+11, 0, 0
1.06e-08, 1928.2, 5.10209e+18, 5.14582e+17, 6.95219e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64675e+18, 0, 0, 0, 2.00614e+16, 1.50256e+15, 2.06116e+13, 9.6992e+11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68834e+15, 3.393e+16, 4.79663e+16, 1.99038e+16, 1.20482e+16, 2.97279e+15, 2.26466e+16, 1.21497e+16, 6.48195e+15, 8.60046e+15, 4.12888e+16, 6.78276e+15, 7.82982e+13, 2.07029e+12, 3.09324e+15, 1.04073e+13, 1.61292e+13, 6.75274e+10, 4.22507e+13, 7.04245e+12, 2.9614e+14, 1.8665e+15, 5.35472e+13, 0, 0, 0, 2.17593e+13, 2.97817e+09, 4.28084e+09, 7.04681e+12, 6.6365e+10, 3.80404e+11, 4.67977e+10, 0, 1.90513e+10, 0, 0, 0, 0, 3.96475e+09, 2.75349e+06, 2.17299e+06, 0, 0, 4.32584e+11, 0, 0
1.07e-08, 1935.43, 5.10511e+18, 5.20183e+17, 6.91962e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64655e+18, 0, 0, 0, 2.01578e+16, 1.54781e+15, 2.08972e+13, 9.97793e+11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68129e+15, 3.43114e+16, 4.79025e+16, 1.98023e+16, 1.18681e+16, 2.95614e+15, 2.28145e+16, 1.22863e+16, 6.59212e+15, 8.70205e+15, 4.12895e+16, 6.91308e+15, 7.67302e+13, 2.02765e+12, 3.10987e+15, 9.84145e+12, 1.63145e+13, 6.8577e+10, 4.35031e+13, 7.15284e+12, 3.05162e+14, 1.91867e+15, 5.32075e+13, 0, 0, 0, 2.04315e+13, 2.92283e+09, 4.08604e+09, 7.26191e+12, 6.89486e+10, 3.99138e+11, 4.49079e+10, 0, 1.94615e+10, 0, 0, 0, 0, 3.99671e+09, 2.73634e+06, 2.13861e+06, 0, 0, 4.37828e+11, 0, 0
1.08e-08, 1942.54, 5.10807e+18, 5.25713e+17, 6.88762e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64643e+18, 0, 0, 0, 2.02447e+16, 1.59347e+15, 2.11766e+13, 1.02575e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67487e+15, 3.46789e+16, 4.78046e+16, 1.96857e+16, 1.16783e+16, 2.93757e+15, 2.29722e+16, 1.24199e+16, 6.70119e+15, 8.80111e+15, 4.1262e+16, 7.04153e+15, 7.52042e+13, 1.98767e+12, 3.12471e+15, 9.28285e+12, 1.64927e+13, 6.95669e+10, 4.47324e+13, 7.25305e+12, 3.1417e+14, 1.97056e+15, 5.27834e+13, 0, 0, 0, 1.9168e+13, 2.86609e+09, 3.90351e+09, 7.47479e+12, 7.15373e+10, 4.18263e+11, 4.31333e+10, 0, 1.98649e+10, 0, 0, 0, 0, 4.02868e+09, 2.71891e+06, 2.10478e+06, 0, 0, 4.4294e+11, 0, 0
1.09e-08, 1949.58, 5.11098e+18, 5.31183e+17, 6.85605e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64634e+18, 0, 0, 0, 2.03268e+16, 1.63947e+15, 2.14501e+13, 1.05379e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66908e+15, 3.50388e+16, 4.76944e+16, 1.95654e+16, 1.14894e+16, 2.91825e+15, 2.31249e+16, 1.25512e+16, 6.80932e+15, 8.89864e+15, 4.12211e+16, 7.16976e+15, 7.37842e+13, 1.95018e+12, 3.13846e+15, 8.94266e+12, 1.66641e+13, 7.06134e+10, 4.59697e+13, 7.35284e+12, 3.23171e+14, 2.02241e+15, 5.23414e+13, 0, 0, 0, 1.79763e+13, 2.81123e+09, 3.73262e+09, 7.68531e+12, 7.413e+10, 4.37773e+11, 4.14681e+10, 0, 2.02613e+10, 0, 0, 0, 0, 4.0609e+09, 2.70141e+06, 2.07164e+06, 0, 0, 4.47927e+11, 0, 0
1.1e-08, 1956.51, 5.11384e+18, 5.36581e+17, 6.82507e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64633e+18, 0, 0, 0, 2.04001e+16, 1.68587e+15, 2.17179e+13, 1.08192e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66392e+15, 3.53847e+16, 4.75507e+16, 1.94306e+16, 1.12914e+16, 2.89717e+15, 2.32679e+16, 1.26794e+16, 6.91629e+15, 8.9936e+15, 4.11525e+16, 7.29597e+15, 7.23867e+13, 1.91506e+12, 3.15063e+15, 8.46504e+12, 1.68289e+13, 7.1576e+10, 4.71781e+13, 7.4414e+12, 3.32141e+14, 2.07392e+15, 5.18189e+13, 0, 0, 0, 1.685e+13, 2.75456e+09, 3.57277e+09, 7.89321e+12, 7.67216e+10, 4.57639e+11, 3.99059e+10, 0, 2.06506e+10, 0, 0, 0, 0, 4.09349e+09, 2.68399e+06, 2.03934e+06, 0, 0, 4.52796e+11, 0, 0
1.11e-08, 1963.32, 5.11663e+18, 5.41903e+17, 6.7947e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6464e+18, 0, 0, 0, 2.04651e+16, 1.73264e+15, 2.19802e+13, 1.11011e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65939e+15, 3.57165e+16, 4.73743e+16, 1.92818e+16, 1.10847e+16, 2.87445e+15, 2.34016e+16, 1.28045e+16, 7.02207e+15, 9.08594e+15, 4.10567e+16, 7.4201e+15, 7.10091e+13, 1.88218e+12, 3.16118e+15, 7.9482e+12, 1.6987e+13, 7.24518e+10, 4.83549e+13, 7.51851e+12, 3.41072e+14, 2.12504e+15, 5.12208e+13, 0, 0, 0, 1.57862e+13, 2.69651e+09, 3.42338e+09, 8.09824e+12, 7.93087e+10, 4.77842e+11, 3.84394e+10, 0, 2.10326e+10, 0, 0, 0, 0, 4.12638e+09, 2.66667e+06, 2.00803e+06, 0, 0, 4.5755e+11, 0, 0
1.12e-08, 1970.01, 5.11937e+18, 5.47148e+17, 6.76495e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64655e+18, 0, 0, 0, 2.05223e+16, 1.77977e+15, 2.22371e+13, 1.13836e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65549e+15, 3.60342e+16, 4.71659e+16, 1.91196e+16, 1.08702e+16, 2.85022e+15, 2.35264e+16, 1.29263e+16, 7.12661e+15, 9.17564e+15, 4.09342e+16, 7.54207e+15, 6.96483e+13, 1.85146e+12, 3.17014e+15, 7.42717e+12, 1.71386e+13, 7.32373e+10, 4.94975e+13, 7.58397e+12, 3.49953e+14, 2.17573e+15, 5.05521e+13, 0, 0, 0, 1.47827e+13, 2.63736e+09, 3.2839e+09, 8.30016e+12, 8.18876e+10, 4.98364e+11, 3.70618e+10, 0, 2.14073e+10, 0, 0, 0, 0, 4.15946e+09, 2.64942e+06, 1.97785e+06, 0, 0, 4.62196e+11, 0, 0
1.13e-08, 1976.59, 5.12203e+18, 5.52312e+17, 6.73584e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64677e+18, 0, 0, 0, 2.0572e+16, 1.82725e+15, 2.24886e+13, 1.16665e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64653e+15, 3.63375e+16, 4.6925e+16, 1.89438e+16, 1.06482e+16, 2.82463e+15, 2.36427e+16, 1.30448e+16, 7.22983e+15, 9.26251e+15, 4.07842e+16, 7.66172e+15, 6.82878e+13, 1.82239e+12, 3.17755e+15, 6.90928e+12, 1.72838e+13, 7.39108e+10, 5.06005e+13, 7.63702e+12, 3.58776e+14, 2.22587e+15, 4.98161e+13, 0, 0, 0, 1.38384e+13, 2.57848e+09, 3.15375e+09, 8.49878e+12, 8.44561e+10, 5.19193e+11, 3.57662e+10, 0, 2.17744e+10, 0, 0, 0, 0, 4.19258e+09, 2.63222e+06, 1.9489e+06, 0, 0, 4.66739e+11, 0, 0
1.14e-08, 1983.04, 5.12463e+18, 5.57395e+17, 6.70738e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64708e+18, 0, 0, 0, 2.06147e+16, 1.87506e+15, 2.2735e+13, 1.19496e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.63615e+15, 3.66263e+16, 4.6652e+16, 1.87551e+16, 1.04192e+16, 2.79781e+15, 2.37507e+16, 1.31599e+16, 7.33167e+15, 9.34649e+15, 4.06068e+16, 7.77896e+15, 6.69218e+13, 1.7948e+12, 3.18347e+15, 6.40288e+12, 1.74226e+13, 7.44635e+10, 5.16607e+13, 7.67736e+12, 3.67533e+14, 2.2754e+15, 4.90176e+13, 0, 0, 0, 1.29503e+13, 2.52011e+09, 3.03234e+09, 8.6939e+12, 8.70114e+10, 5.40311e+11, 3.45454e+10, 0, 2.21339e+10, 0, 0, 0, 0, 4.2255e+09, 2.61496e+06, 1.92127e+06, 0, 0, 4.71181e+11, 0, 0
1.15e-08, 1989.36, 5.12717e+18, 5.62392e+17, 6.67958e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64745e+18, 0, 0, 0, 2.06511e+16, 1.9232e+15, 2.29761e+13, 1.22325e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.62491e+15, 3.69006e+16, 4.63478e+16, 1.85538e+16, 1.01839e+16, 2.76988e+15, 2.38509e+16, 1.32714e+16, 7.43209e+15, 9.42751e+15, 4.04024e+16, 7.89374e+15, 6.55459e+13, 1.76857e+12, 3.18797e+15, 5.91263e+12, 1.75551e+13, 7.48887e+10, 5.26751e+13, 7.70482e+12, 3.76215e+14, 2.32425e+15, 4.8162e+13, 0, 0, 0, 1.21158e+13, 2.46234e+09, 2.9191e+09, 8.88536e+12, 8.95506e+10, 5.61701e+11, 3.33931e+10, 0, 2.24855e+10, 0, 0, 0, 0, 4.25795e+09, 2.59753e+06, 1.89502e+06, 0, 0, 4.75526e+11, 0, 0
1.16e-08, 1995.56, 5.12964e+18, 5.67304e+17, 6.65245e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6479e+18, 0, 0, 0, 2.06816e+16, 1.97164e+15, 2.32122e+13, 1.25152e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61282e+15, 3.71604e+16, 4.60131e+16, 1.83406e+16, 9.94313e+15, 2.74097e+15, 2.39437e+16, 1.33794e+16, 7.53103e+15, 9.50552e+15, 4.01711e+16, 8.00599e+15, 6.41561e+13, 1.7436e+12, 3.19111e+15, 5.44119e+12, 1.76812e+13, 7.51796e+10, 5.36407e+13, 7.7193e+12, 3.84814e+14, 2.37237e+15, 4.72546e+13, 0, 0, 0, 1.13324e+13, 2.40522e+09, 2.81347e+09, 9.073e+12, 9.20713e+10, 5.83345e+11, 3.23028e+10, 0, 2.28289e+10, 0, 0, 0, 0, 4.28963e+09, 2.57982e+06, 1.87021e+06, 0, 0, 4.79779e+11, 0, 0
1.17e-08, 2001.63, 5.13204e+18, 5.72129e+17, 6.62599e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64841e+18, 0, 0, 0, 2.07066e+16, 2.02038e+15, 2.34433e+13, 1.27973e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59988e+15, 3.74057e+16, 4.56486e+16, 1.8116e+16, 9.69749e+15, 2.71119e+15, 2.40296e+16, 1.34837e+16, 7.62844e+15, 9.58045e+15, 3.99135e+16, 8.11565e+15, 6.27487e+13, 1.71978e+12, 3.19296e+15, 4.9904e+12, 1.78009e+13, 7.53293e+10, 5.45549e+13, 7.72071e+12, 3.93324e+14, 2.4197e+15, 4.63009e+13, 0, 0, 0, 1.05977e+13, 2.34882e+09, 2.71493e+09, 9.25671e+12, 9.45708e+10, 6.05226e+11, 3.12686e+10, 0, 2.31641e+10, 0, 0, 0, 0, 4.32022e+09, 2.56168e+06, 1.84685e+06, 0, 0, 4.83941e+11, 0, 0
1.18e-08, 2007.57, 5.13438e+18, 5.76865e+17, 6.60022e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64898e+18, 0, 0, 0, 2.07268e+16, 2.0694e+15, 2.36695e+13, 1.30786e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58608e+15, 3.76366e+16, 4.52554e+16, 1.78807e+16, 9.44773e+15, 2.68064e+15, 2.4109e+16, 1.35844e+16, 7.72428e+15, 9.65226e+15, 3.963e+16, 8.22271e+15, 6.132e+13, 1.69704e+12, 3.19359e+15, 4.56164e+12, 1.79144e+13, 7.53311e+10, 5.54151e+13, 7.70906e+12, 4.01738e+14, 2.46619e+15, 4.53064e+13, 0, 0, 0, 9.90925e+12, 2.29318e+09, 2.62299e+09, 9.43637e+12, 9.70469e+10, 6.27326e+11, 3.0285e+10, 0, 2.34909e+10, 0, 0, 0, 0, 4.34938e+09, 2.54297e+06, 1.82495e+06, 0, 0, 4.88016e+11, 0, 0
1.19e-08, 2013.38, 5.13665e+18, 5.8151e+17, 6.57514e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64962e+18, 0, 0, 0, 2.07425e+16, 2.1187e+15, 2.38908e+13, 1.33587e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57143e+15, 3.78533e+16, 4.48344e+16, 1.76352e+16, 9.19458e+15, 2.64943e+15, 2.41822e+16, 1.36813e+16, 7.81851e+15, 9.7209e+15, 3.93211e+16, 8.32711e+15, 5.98666e+13, 1.67527e+12, 3.19307e+15, 4.15603e+12, 1.80216e+13, 7.51785e+10, 5.62191e+13, 7.6844e+12, 4.10048e+14, 2.51178e+15, 4.42765e+13, 0, 0, 0, 9.26457e+12, 2.23832e+09, 2.53718e+09, 9.61187e+12, 9.94973e+10, 6.49628e+11, 2.93468e+10, 0, 2.38089e+10, 0, 0, 0, 0, 4.37675e+09, 2.52356e+06, 1.80452e+06, 0, 0, 4.92008e+11, 0, 0
1.2e-08, 2019.06, 5.13886e+18, 5.86066e+17, 6.55073e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65032e+18, 0, 0, 0, 2.07544e+16, 2.16825e+15, 2.41074e+13, 1.36374e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56064e+15, 3.80561e+16, 4.43874e+16, 1.73805e+16, 8.93895e+15, 2.61762e+15, 2.42498e+16, 1.37746e+16, 7.91111e+15, 9.78641e+15, 3.8988e+16, 8.42892e+15, 5.83944e+13, 1.65471e+12, 3.19146e+15, 3.77678e+12, 1.81225e+13, 7.48793e+10, 5.69666e+13, 7.64724e+12, 4.18247e+14, 2.55648e+15, 4.32175e+13, 0, 0, 0, 8.6609e+12, 2.18346e+09, 2.45707e+09, 9.78312e+12, 1.01919e+11, 6.72106e+11, 2.84492e+10, 0, 2.41183e+10, 0, 0, 0, 0, 4.40199e+09, 2.5033e+06, 1.78553e+06, 0, 0, 4.95918e+11, 0, 0
1.21e-08, 2024.62, 5.14102e+18, 5.90536e+17, 6.52691e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65104e+18, 0, 0, 0, 2.07638e+16, 2.21802e+15, 2.43194e+13, 1.39146e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55085e+15, 3.82486e+16, 4.39276e+16, 1.71228e+16, 8.68605e+15, 2.58558e+15, 2.43137e+16, 1.3865e+16, 8.0022e+15, 9.84959e+15, 3.86409e+16, 8.52911e+15, 5.6963e+13, 1.63533e+12, 3.18908e+15, 3.49228e+12, 1.82173e+13, 7.4564e+10, 5.76818e+13, 7.60462e+12, 4.26342e+14, 2.60051e+15, 4.21579e+13, 0, 0, 0, 8.09878e+12, 2.13089e+09, 2.3823e+09, 9.95017e+12, 1.04312e+11, 6.94758e+11, 2.75895e+10, 0, 2.44188e+10, 0, 0, 0, 0, 4.42505e+09, 2.48222e+06, 1.76795e+06, 0, 0, 4.9975e+11, 0, 0
1.22e-08, 2030.06, 5.14312e+18, 5.94916e+17, 6.50375e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65182e+18, 0, 0, 0, 2.07701e+16, 2.26803e+15, 2.45269e+13, 1.419e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.54155e+15, 3.84276e+16, 4.34436e+16, 1.68569e+16, 8.43162e+15, 2.55307e+15, 2.43726e+16, 1.39517e+16, 8.09161e+15, 9.9096e+15, 3.82707e+16, 8.62667e+15, 5.55004e+13, 1.6171e+12, 3.18576e+15, 3.18165e+12, 1.83061e+13, 7.40765e+10, 5.83369e+13, 7.5495e+12, 4.34314e+14, 2.64359e+15, 4.10769e+13, 0, 0, 0, 7.57322e+12, 2.07764e+09, 2.3125e+09, 1.01129e+13, 1.06672e+11, 7.17545e+11, 2.67643e+10, 0, 2.47104e+10, 0, 0, 0, 0, 4.44578e+09, 2.4603e+06, 1.75174e+06, 0, 0, 5.03509e+11, 0, 0
1.23e-08, 2035.36, 5.14516e+18, 5.99205e+17, 6.48128e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65264e+18, 0, 0, 0, 2.07737e+16, 2.31827e+15, 2.47301e+13, 1.44634e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53273e+15, 3.85932e+16, 4.29365e+16, 1.65835e+16, 8.17639e+15, 2.52014e+15, 2.44271e+16, 1.40348e+16, 8.1793e+15, 9.96643e+15, 3.78783e+16, 8.72161e+15, 5.40056e+13, 1.59995e+12, 3.18152e+15, 2.87793e+12, 1.83888e+13, 7.34155e+10, 5.89308e+13, 7.4822e+12, 4.42157e+14, 2.6857e+15, 3.99796e+13, 0, 0, 0, 7.08196e+12, 2.02401e+09, 2.24735e+09, 1.02711e+13, 1.08996e+11, 7.40445e+11, 2.59696e+10, 0, 2.49931e+10, 0, 0, 0, 0, 4.46376e+09, 2.43735e+06, 1.73689e+06, 0, 0, 5.07196e+11, 0, 0
1.24e-08, 2040.54, 5.14713e+18, 6.03402e+17, 6.45947e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65351e+18, 0, 0, 0, 2.07751e+16, 2.36874e+15, 2.49289e+13, 1.47344e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52441e+15, 3.87458e+16, 4.24079e+16, 1.63034e+16, 7.92109e+15, 2.48686e+15, 2.44774e+16, 1.41141e+16, 8.26526e+15, 1.00201e+16, 3.74645e+16, 8.81395e+15, 5.2478e+13, 1.58386e+12, 3.17643e+15, 2.59272e+12, 1.84656e+13, 7.25797e+10, 5.94624e+13, 7.40312e+12, 4.49863e+14, 2.7268e+15, 3.88708e+13, 0, 0, 0, 6.62293e+12, 1.97019e+09, 2.18655e+09, 1.04249e+13, 1.11282e+11, 7.63435e+11, 2.52015e+10, 0, 2.5267e+10, 0, 0, 0, 0, 4.47854e+09, 2.41322e+06, 1.72334e+06, 0, 0, 5.10815e+11, 0, 0
1.25e-08, 2045.59, 5.14905e+18, 6.07508e+17, 6.43834e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65443e+18, 0, 0, 0, 2.07746e+16, 2.41943e+15, 2.51234e+13, 1.50027e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51657e+15, 3.88855e+16, 4.18591e+16, 1.60173e+16, 7.66641e+15, 2.45329e+15, 2.45241e+16, 1.41896e+16, 8.34944e+15, 1.00705e+16, 3.703e+16, 8.90372e+15, 5.09169e+13, 1.56878e+12, 3.17053e+15, 2.32987e+12, 1.85363e+13, 7.15681e+10, 5.99313e+13, 7.31267e+12, 4.57428e+14, 2.76686e+15, 3.77554e+13, 0, 0, 0, 6.19423e+12, 1.91635e+09, 2.12983e+09, 1.05742e+13, 1.13527e+11, 7.86494e+11, 2.44565e+10, 0, 2.55319e+10, 0, 0, 0, 0, 4.4897e+09, 2.38775e+06, 1.71107e+06, 0, 0, 5.1437e+11, 0, 0
1.26e-08, 2050.51, 5.1509e+18, 6.11523e+17, 6.41786e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65538e+18, 0, 0, 0, 2.07727e+16, 2.47031e+15, 2.53138e+13, 1.52679e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50922e+15, 3.90128e+16, 4.12914e+16, 1.57259e+16, 7.41302e+15, 2.41947e+15, 2.45673e+16, 1.42615e+16, 8.43181e+15, 1.01178e+16, 3.65757e+16, 8.99096e+15, 4.93218e+13, 1.55466e+12, 3.16386e+15, 2.0903e+12, 1.8601e+13, 7.03806e+10, 6.03371e+13, 7.21132e+12, 4.64844e+14, 2.80586e+15, 3.66378e+13, 0, 0, 0, 5.79399e+12, 1.86261e+09, 2.07693e+09, 1.07189e+13, 1.1573e+11, 8.09598e+11, 2.37315e+10, 0, 2.57879e+10, 0, 0, 0, 0, 4.49681e+09, 2.3608e+06, 1.70003e+06, 0, 0, 5.17862e+11, 0, 0
