Time(s), T_gas(K), N_gas(#/cm^3), E, H2, O2, H, O, OH, O2(A1)
0.000258512, 407.37, 1.80154e+19, 2.97401e+08, 2.98375e+18, 1.49658e+18, 8.30215e+12, 6.25351e+13, 2.93485e+13, 1.87706e+15
0.000258612, 407.371, 1.80154e+19, 2.94726e+08, 2.98375e+18, 1.49657e+18, 8.25537e+12, 6.21899e+13, 2.91866e+13, 1.87707e+15
0.000258712, 407.373, 1.80153e+19, 2.92078e+08, 2.98374e+18, 1.49657e+18, 8.20885e+12, 6.18468e+13, 2.90256e+13, 1.87709e+15
0.000258812, 407.374, 1.80153e+19, 2.89457e+08, 2.98374e+18, 1.49656e+18, 8.16259e+12, 6.15055e+13, 2.88654e+13, 1.8771e+15
0.000258912, 407.375, 1.80152e+19, 2.86864e+08, 2.98373e+18, 1.49656e+18, 8.11659e+12, 6.11663e+13, 2.87061e+13, 1.87711e+15
0.000259012, 407.376, 1.80151e+19, 2.84297e+08, 2.98372e+18, 1.49656e+18, 8.07085e+12, 6.08289e+13, 2.85477e+13, 1.87712e+15
0.000259112, 407.377, 1.80151e+19, 2.81757e+08, 2.98372e+18, 1.49655e+18, 8.02537e+12, 6.04934e+13, 2.83901e+13, 1.87713e+15
0.000259212, 407.378, 1.8015e+19, 2.79242e+08, 2.98371e+18, 1.49655e+18, 7.98014e+12, 6.01599e+13, 2.82333e+13, 1.87714e+15
0.000259312, 407.379, 1.8015e+19, 2.76753e+08, 2.98371e+18, 1.49655e+18, 7.93517e+12, 5.98283e+13, 2.80774e+13, 1.87716e+15
0.000259412, 407.381, 1.8015e+19, 2.7429e+08, 2.9837e+18, 1.49654e+18, 7.89045e+12, 5.94985e+13, 2.79223e+13, 1.87717e+15
0.000259512, 407.382, 1.80149e+19, 2.71851e+08, 2.9837e+18, 1.49654e+18, 7.84599e+12, 5.91706e+13, 2.77681e+13, 1.87718e+15
0.000259612, 407.383, 1.80149e+19, 2.69438e+08, 2.98369e+18, 1.49654e+18, 7.80177e+12, 5.88445e+13, 2.76147e+13, 1.87719e+15
0.000259712, 407.384, 1.80148e+19, 2.67049e+08, 2.98369e+18, 1.49653e+18, 7.7578e+12, 5.85204e+13, 2.74621e+13, 1.8772e+15
0.000259812, 407.385, 1.80148e+19, 2.64684e+08, 2.98368e+18, 1.49653e+18, 7.71408e+12, 5.8198e+13, 2.73103e+13, 1.87721e+15
0.000259912, 407.386, 1.80147e+19, 2.62343e+08, 2.98367e+18, 1.49653e+18, 7.67061e+12, 5.78775e+13, 2.71594e+13, 1.87722e+15
0.000260012, 407.387, 1.80147e+19, 2.60025e+08, 2.98367e+18, 1.49652e+18, 7.62738e+12, 5.75588e+13, 2.70093e+13, 1.87723e+15
0.000260112, 407.388, 1.80146e+19, 2.57731e+08, 2.98366e+18, 1.49652e+18, 7.5844e+12, 5.72419e+13, 2.686e+13, 1.87724e+15
0.000260212, 407.389, 1.80146e+19, 2.5546e+08, 2.98366e+18, 1.49652e+18, 7.54166e+12, 5.69268e+13, 2.67115e+13, 1.87725e+15
0.000260312, 407.39, 1.80145e+19, 2.53212e+08, 2.98365e+18, 1.49651e+18, 7.49916e+12, 5.66135e+13, 2.65638e+13, 1.87726e+15
0.000260412, 407.391, 1.80145e+19, 2.50987e+08, 2.98365e+18, 1.49651e+18, 7.45691e+12, 5.63019e+13, 2.64169e+13, 1.87727e+15
0.000260512, 407.393, 1.80144e+19, 2.48784e+08, 2.98364e+18, 1.49651e+18, 7.41489e+12, 5.59921e+13, 2.62708e+13, 1.87728e+15
0.000260612, 407.394, 1.80144e+19, 2.46602e+08, 2.98364e+18, 1.4965e+18, 7.37311e+12, 5.56841e+13, 2.61255e+13, 1.87729e+15
0.000260712, 407.395, 1.80143e+19, 2.44443e+08, 2.98363e+18, 1.4965e+18, 7.33157e+12, 5.53778e+13, 2.5981e+13, 1.87729e+15
0.000260812, 407.396, 1.80143e+19, 2.42305e+08, 2.98363e+18, 1.4965e+18, 7.29026e+12, 5.50733e+13, 2.58372e+13, 1.8773e+15
0.000260912, 407.397, 1.80142e+19, 2.40188e+08, 2.98362e+18, 1.49649e+18, 7.24918e+12, 5.47705e+13, 2.56943e+13, 1.87731e+15
0.000261012, 407.398, 1.80142e+19, 2.38093e+08, 2.98362e+18, 1.49649e+18, 7.20834e+12, 5.44694e+13, 2.55521e+13, 1.87732e+15
0.000261112, 407.399, 1.80141e+19, 2.36018e+08, 2.98361e+18, 1.49649e+18, 7.16773e+12, 5.417e+13, 2.54107e+13, 1.87733e+15
0.000261212, 407.4, 1.80141e+19, 2.33964e+08, 2.98361e+18, 1.49648e+18, 7.12735e+12, 5.38723e+13, 2.52701e+13, 1.87734e+15
0.000261312, 407.401, 1.8014e+19, 2.3193e+08, 2.9836e+18, 1.49648e+18, 7.0872e+12, 5.35763e+13, 2.51302e+13, 1.87734e+15
0.000261412, 407.402, 1.8014e+19, 2.29916e+08, 2.9836e+18, 1.49648e+18, 7.04728e+12, 5.3282e+13, 2.49912e+13, 1.87735e+15
0.000261512, 407.403, 1.8014e+19, 2.27922e+08, 2.98359e+18, 1.49647e+18, 7.00759e+12, 5.29893e+13, 2.48528e+13, 1.87736e+15
0.000261612, 407.404, 1.80139e+19, 2.25948e+08, 2.98359e+18, 1.49647e+18, 6.96812e+12, 5.26983e+13, 2.47152e+13, 1.87737e+15
0.000261712, 407.405, 1.80139e+19, 2.23993e+08, 2.98358e+18, 1.49647e+18, 6.92887e+12, 5.24089e+13, 2.45784e+13, 1.87738e+15
0.000261812, 407.406, 1.80138e+19, 2.22057e+08, 2.98358e+18, 1.49646e+18, 6.88985e+12, 5.21212e+13, 2.44423e+13, 1.87738e+15
0.000261912, 407.407, 1.80138e+19, 2.2014e+08, 2.98357e+18, 1.49646e+18, 6.85105e+12, 5.18351e+13, 2.4307e+13, 1.87739e+15
0.000262012, 407.408, 1.80137e+19, 2.18242e+08, 2.98357e+18, 1.49646e+18, 6.81247e+12, 5.15506e+13, 2.41724e+13, 1.8774e+15
0.000262112, 407.409, 1.80137e+19, 2.16363e+08, 2.98356e+18, 1.49645e+18, 6.77411e+12, 5.12677e+13, 2.40386e+13, 1.8774e+15
0.000262212, 407.41, 1.80136e+19, 2.14501e+08, 2.98356e+18, 1.49645e+18, 6.73597e+12, 5.09865e+13, 2.39054e+13, 1.87741e+15
0.000262312, 407.411, 1.80136e+19, 2.12658e+08, 2.98356e+18, 1.49645e+18, 6.69805e+12, 5.07068e+13, 2.3773e+13, 1.87742e+15
0.000262412, 407.412, 1.80135e+19, 2.10833e+08, 2.98355e+18, 1.49644e+18, 6.66034e+12, 5.04287e+13, 2.36414e+13, 1.87742e+15
0.000262512, 407.413, 1.80135e+19, 2.09026e+08, 2.98355e+18, 1.49644e+18, 6.62285e+12, 5.01522e+13, 2.35104e+13, 1.87743e+15
0.000262612, 407.414, 1.80135e+19, 2.07236e+08, 2.98354e+18, 1.49644e+18, 6.58557e+12, 4.98772e+13, 2.33802e+13, 1.87744e+15
0.000262712, 407.415, 1.80134e+19, 2.05464e+08, 2.98354e+18, 1.49643e+18, 6.5485e+12, 4.96038e+13, 2.32507e+13, 1.87744e+15
0.000262812, 407.416, 1.80134e+19, 2.03708e+08, 2.98353e+18, 1.49643e+18, 6.51165e+12, 4.9332e+13, 2.31219e+13, 1.87745e+15
0.000262912, 407.417, 1.80133e+19, 2.0197e+08, 2.98353e+18, 1.49643e+18, 6.475e+12, 4.90617e+13, 2.29938e+13, 1.87745e+15
0.000263012, 407.418, 1.80133e+19, 2.00248e+08, 2.98352e+18, 1.49642e+18, 6.43857e+12, 4.87929e+13, 2.28664e+13, 1.87746e+15
0.000263112, 407.419, 1.80132e+19, 1.98543e+08, 2.98352e+18, 1.49642e+18, 6.40234e+12, 4.85256e+13, 2.27397e+13, 1.87746e+15
0.000263212, 407.42, 1.80132e+19, 1.96855e+08, 2.98352e+18, 1.49642e+18, 6.36632e+12, 4.82598e+13, 2.26138e+13, 1.87747e+15
0.000263312, 407.421, 1.80132e+19, 1.95182e+08, 2.98351e+18, 1.49641e+18, 6.3305e+12, 4.79956e+13, 2.24885e+13, 1.87748e+15
0.000263412, 407.422, 1.80131e+19, 1.93526e+08, 2.98351e+18, 1.49641e+18, 6.29489e+12, 4.77328e+13, 2.23639e+13, 1.87748e+15
0.000263512, 407.423, 1.80131e+19, 1.91885e+08, 2.9835e+18, 1.49641e+18, 6.25949e+12, 4.74715e+13, 2.22399e+13, 1.87749e+15
0.000263612, 407.424, 1.8013e+19, 1.9026e+08, 2.9835e+18, 1.49641e+18, 6.22428e+12, 4.72117e+13, 2.21167e+13, 1.87749e+15
0.000263712, 407.425, 1.8013e+19, 1.88651e+08, 2.98349e+18, 1.4964e+18, 6.18928e+12, 4.69534e+13, 2.19942e+13, 1.8775e+15
0.000263812, 407.426, 1.80129e+19, 1.87057e+08, 2.98349e+18, 1.4964e+18, 6.15448e+12, 4.66965e+13, 2.18723e+13, 1.8775e+15
0.000263912, 407.427, 1.80129e+19, 1.85478e+08, 2.98349e+18, 1.4964e+18, 6.11987e+12, 4.64411e+13, 2.17511e+13, 1.87751e+15
0.000264012, 407.428, 1.80129e+19, 1.83914e+08, 2.98348e+18, 1.49639e+18, 6.08547e+12, 4.61871e+13, 2.16306e+13, 1.87751e+15
0.000264112, 407.429, 1.80128e+19, 1.82365e+08, 2.98348e+18, 1.49639e+18, 6.05126e+12, 4.59345e+13, 2.15107e+13, 1.87751e+15
0.000264212, 407.43, 1.80128e+19, 1.80831e+08, 2.98347e+18, 1.49639e+18, 6.01724e+12, 4.56834e+13, 2.13915e+13, 1.87752e+15
0.000264312, 407.431, 1.80127e+19, 1.79311e+08, 2.98347e+18, 1.49638e+18, 5.98343e+12, 4.54337e+13, 2.1273e+13, 1.87752e+15
0.000264412, 407.432, 1.80127e+19, 1.77806e+08, 2.98346e+18, 1.49638e+18, 5.9498e+12, 4.51854e+13, 2.11551e+13, 1.87753e+15
0.000264512, 407.433, 1.80126e+19, 1.76315e+08, 2.98346e+18, 1.49638e+18, 5.91637e+12, 4.49385e+13, 2.10378e+13, 1.87753e+15
0.000264612, 407.434, 1.80126e+19, 1.74838e+08, 2.98346e+18, 1.49637e+18, 5.88313e+12, 4.4693e+13, 2.09213e+13, 1.87753e+15
0.000264712, 407.434, 1.80126e+19, 1.73375e+08, 2.98345e+18, 1.49637e+18, 5.85008e+12, 4.44489e+13, 2.08053e+13, 1.87754e+15
0.000264812, 407.435, 1.80125e+19, 1.71925e+08, 2.98345e+18, 1.49637e+18, 5.81722e+12, 4.42061e+13, 2.069e+13, 1.87754e+15
0.000264912, 407.436, 1.80125e+19, 1.7049e+08, 2.98344e+18, 1.49637e+18, 5.78454e+12, 4.39648e+13, 2.05754e+13, 1.87755e+15
0.000265012, 407.437, 1.80124e+19, 1.69067e+08, 2.98344e+18, 1.49636e+18, 5.75206e+12, 4.37248e+13, 2.04614e+13, 1.87755e+15
0.000265112, 407.438, 1.80124e+19, 1.67658e+08, 2.98344e+18, 1.49636e+18, 5.71976e+12, 4.34861e+13, 2.0348e+13, 1.87755e+15
0.000265212, 407.439, 1.80124e+19, 1.66262e+08, 2.98343e+18, 1.49636e+18, 5.68764e+12, 4.32488e+13, 2.02352e+13, 1.87756e+15
0.000265312, 407.44, 1.80123e+19, 1.6488e+08, 2.98343e+18, 1.49635e+18, 5.65572e+12, 4.30128e+13, 2.01231e+13, 1.87756e+15
0.000265412, 407.441, 1.80123e+19, 1.6351e+08, 2.98343e+18, 1.49635e+18, 5.62397e+12, 4.27782e+13, 2.00116e+13, 1.87756e+15
0.000265512, 407.442, 1.80122e+19, 1.62153e+08, 2.98342e+18, 1.49635e+18, 5.5924e+12, 4.25448e+13, 1.99007e+13, 1.87757e+15
0.000265612, 407.443, 1.80122e+19, 1.60808e+08, 2.98342e+18, 1.49635e+18, 5.56102e+12, 4.23128e+13, 1.97904e+13, 1.87757e+15
0.000265712, 407.444, 1.80122e+19, 1.59476e+08, 2.98341e+18, 1.49634e+18, 5.52982e+12, 4.20821e+13, 1.96808e+13, 1.87757e+15
0.000265812, 407.444, 1.80121e+19, 1.58157e+08, 2.98341e+18, 1.49634e+18, 5.49879e+12, 4.18527e+13, 1.95717e+13, 1.87757e+15
0.000265912, 407.445, 1.80121e+19, 1.5685e+08, 2.98341e+18, 1.49634e+18, 5.46795e+12, 4.16246e+13, 1.94633e+13, 1.87758e+15
0.000266012, 407.446, 1.8012e+19, 1.55554e+08, 2.9834e+18, 1.49633e+18, 5.43728e+12, 4.13978e+13, 1.93554e+13, 1.87758e+15
0.000266112, 407.447, 1.8012e+19, 1.54271e+08, 2.9834e+18, 1.49633e+18, 5.40678e+12, 4.11722e+13, 1.92482e+13, 1.87758e+15
0.000266212, 407.448, 1.8012e+19, 1.53e+08, 2.9834e+18, 1.49633e+18, 5.37647e+12, 4.09479e+13, 1.91416e+13, 1.87758e+15
0.000266312, 407.449, 1.80119e+19, 1.5174e+08, 2.98339e+18, 1.49633e+18, 5.34632e+12, 4.07249e+13, 1.90355e+13, 1.87759e+15
0.000266412, 407.45, 1.80119e+19, 1.50492e+08, 2.98339e+18, 1.49632e+18, 5.31635e+12, 4.05032e+13, 1.89301e+13, 1.87759e+15
0.000266512, 407.451, 1.80118e+19, 1.49256e+08, 2.98338e+18, 1.49632e+18, 5.28655e+12, 4.02826e+13, 1.88252e+13, 1.87759e+15
0.000266612, 407.452, 1.80118e+19, 1.4803e+08, 2.98338e+18, 1.49632e+18, 5.25693e+12, 4.00634e+13, 1.87209e+13, 1.87759e+15
0.000266667, 407.452, 1.80118e+19, 1.47363e+08, 2.98338e+18, 1.49632e+18, 5.24074e+12, 3.99435e+13, 1.86639e+13, 1.87759e+15
0.000266668, 407.452, 1.80118e+19, 1.31336e+10, 2.98338e+18, 1.49631e+18, 5.35997e+12, 4.00004e+13, 1.86665e+13, 1.8776e+15
0.000266668, 407.452, 1.80118e+19, 2.60139e+10, 2.98338e+18, 1.49631e+18, 5.47872e+12, 4.00596e+13, 1.86704e+13, 1.8776e+15
0.000266669, 407.452, 1.80118e+19, 3.88525e+10, 2.98338e+18, 1.49631e+18, 5.59711e+12, 4.01188e+13, 1.86744e+13, 1.87761e+15
0.000266669, 407.453, 1.80118e+19, 5.16638e+10, 2.98338e+18, 1.49631e+18, 5.71527e+12, 4.01781e+13, 1.86785e+13, 1.87761e+15
0.000266669, 407.453, 1.80118e+19, 6.44549e+10, 2.98337e+18, 1.49631e+18, 5.83325e+12, 4.02372e+13, 1.86826e+13, 1.87762e+15
0.000266669, 407.453, 1.80118e+19, 7.72299e+10, 2.98337e+18, 1.49631e+18, 5.95109e+12, 4.02963e+13, 1.86867e+13, 1.87762e+15
0.000266669, 407.453, 1.80118e+19, 8.99915e+10, 2.98337e+18, 1.49631e+18, 6.0688e+12, 4.03554e+13, 1.86908e+13, 1.87763e+15
0.000266669, 407.453, 1.80117e+19, 1.02742e+11, 2.98337e+18, 1.49631e+18, 6.18642e+12, 4.04145e+13, 1.86949e+13, 1.87763e+15
0.000266669, 407.453, 1.80117e+19, 1.15482e+11, 2.98337e+18, 1.49631e+18, 6.30394e+12, 4.04735e+13, 1.8699e+13, 1.87764e+15
0.000266669, 407.453, 1.80117e+19, 1.28213e+11, 2.98337e+18, 1.49631e+18, 6.42138e+12, 4.05324e+13, 1.87031e+13, 1.87765e+15
0.000266669, 407.453, 1.80117e+19, 1.40936e+11, 2.98337e+18, 1.49631e+18, 6.53875e+12, 4.05914e+13, 1.87072e+13, 1.87765e+15
0.000266669, 407.453, 1.80117e+19, 1.53652e+11, 2.98337e+18, 1.49631e+18, 6.65605e+12, 4.06503e+13, 1.87113e+13, 1.87766e+15
0.000266669, 407.453, 1.80117e+19, 1.66362e+11, 2.98337e+18, 1.49631e+18, 6.7733e+12, 4.07092e+13, 1.87154e+13, 1.87766e+15
0.000266669, 407.454, 1.80117e+19, 1.79065e+11, 2.98337e+18, 1.49631e+18, 6.89048e+12, 4.07681e+13, 1.87195e+13, 1.87767e+15
0.000266669, 407.454, 1.80117e+19, 1.91763e+11, 2.98337e+18, 1.49631e+18, 7.00762e+12, 4.08269e+13, 1.87237e+13, 1.87767e+15
0.000266669, 407.454, 1.80117e+19, 2.04455e+11, 2.98336e+18, 1.49631e+18, 7.12471e+12, 4.08857e+13, 1.87278e+13, 1.87768e+15
0.000266669, 407.454, 1.80117e+19, 2.17142e+11, 2.98336e+18, 1.49631e+18, 7.24175e+12, 4.09445e+13, 1.87319e+13, 1.87768e+15
0.000266669, 407.454, 1.80117e+19, 2.29825e+11, 2.98336e+18, 1.49631e+18, 7.35875e+12, 4.10033e+13, 1.8736e+13, 1.87769e+15
0.000266669, 407.454, 1.80117e+19, 2.42503e+11, 2.98336e+18, 1.49631e+18, 7.4757e+12, 4.10621e+13, 1.87401e+13, 1.87769e+15
0.000266669, 407.454, 1.80117e+19, 2.55177e+11, 2.98336e+18, 1.49631e+18, 7.59262e+12, 4.11208e+13, 1.87442e+13, 1.8777e+15
0.000266669, 407.454, 1.80117e+19, 2.67847e+11, 2.98336e+18, 1.4963e+18, 7.70951e+12, 4.11796e+13, 1.87483e+13, 1.8777e+15
0.000266669, 407.454, 1.80117e+19, 2.80513e+11, 2.98336e+18, 1.4963e+18, 7.82635e+12, 4.12383e+13, 1.87524e+13, 1.87771e+15
0.000266669, 407.455, 1.80117e+19, 2.93175e+11, 2.98336e+18, 1.4963e+18, 7.94317e+12, 4.1297e+13, 1.87565e+13, 1.87771e+15
0.000266669, 407.455, 1.80117e+19, 3.05834e+11, 2.98336e+18, 1.4963e+18, 8.05995e+12, 4.13557e+13, 1.87606e+13, 1.87772e+15
0.000266669, 407.455, 1.80117e+19, 3.1849e+11, 2.98336e+18, 1.4963e+18, 8.1767e+12, 4.14144e+13, 1.87647e+13, 1.87772e+15
0.000266669, 407.455, 1.80117e+19, 3.31143e+11, 2.98336e+18, 1.4963e+18, 8.29343e+12, 4.1473e+13, 1.87689e+13, 1.87773e+15
0.000266669, 407.455, 1.80117e+19, 3.43792e+11, 2.98335e+18, 1.4963e+18, 8.41012e+12, 4.15317e+13, 1.8773e+13, 1.87773e+15
0.000266669, 407.455, 1.80117e+19, 3.56439e+11, 2.98335e+18, 1.4963e+18, 8.52679e+12, 4.15903e+13, 1.87771e+13, 1.87774e+15
0.000266669, 407.455, 1.80117e+19, 3.69083e+11, 2.98335e+18, 1.4963e+18, 8.64344e+12, 4.16489e+13, 1.87812e+13, 1.87774e+15
0.000266669, 407.455, 1.80116e+19, 3.81724e+11, 2.98335e+18, 1.4963e+18, 8.76005e+12, 4.17075e+13, 1.87853e+13, 1.87775e+15
0.000266669, 407.455, 1.80116e+19, 3.94362e+11, 2.98335e+18, 1.4963e+18, 8.87665e+12, 4.17661e+13, 1.87894e+13, 1.87775e+15
0.000266669, 407.455, 1.80116e+19, 4.06998e+11, 2.98335e+18, 1.4963e+18, 8.99322e+12, 4.18247e+13, 1.87935e+13, 1.87776e+15
0.000266669, 407.456, 1.80116e+19, 4.19631e+11, 2.98335e+18, 1.4963e+18, 9.10976e+12, 4.18833e+13, 1.87976e+13, 1.87776e+15
0.000266669, 407.456, 1.80116e+19, 4.32262e+11, 2.98335e+18, 1.4963e+18, 9.22629e+12, 4.19419e+13, 1.88017e+13, 1.87777e+15
0.000266669, 407.456, 1.80116e+19, 4.4489e+11, 2.98335e+18, 1.4963e+18, 9.34279e+12, 4.20004e+13, 1.88058e+13, 1.87777e+15
0.000266669, 407.456, 1.80116e+19, 4.57517e+11, 2.98335e+18, 1.4963e+18, 9.45927e+12, 4.2059e+13, 1.88099e+13, 1.87778e+15
0.000266669, 407.456, 1.80116e+19, 4.70141e+11, 2.98335e+18, 1.4963e+18, 9.57573e+12, 4.21175e+13, 1.8814e+13, 1.87778e+15
0.000266669, 407.456, 1.80116e+19, 4.82763e+11, 2.98334e+18, 1.4963e+18, 9.69218e+12, 4.2176e+13, 1.88181e+13, 1.87779e+15
0.000266669, 407.456, 1.80116e+19, 4.95382e+11, 2.98334e+18, 1.4963e+18, 9.8086e+12, 4.22345e+13, 1.88222e+13, 1.8778e+15
0.000266669, 407.456, 1.80116e+19, 5.08e+11, 2.98334e+18, 1.4963e+18, 9.925e+12, 4.22931e+13, 1.88263e+13, 1.8778e+15
0.000266669, 407.456, 1.80116e+19, 5.20616e+11, 2.98334e+18, 1.4963e+18, 1.00414e+13, 4.23516e+13, 1.88304e+13, 1.87781e+15
0.000266669, 407.457, 1.80116e+19, 5.3323e+11, 2.98334e+18, 1.49629e+18, 1.01578e+13, 4.241e+13, 1.88345e+13, 1.87781e+15
0.000266669, 407.457, 1.80116e+19, 5.45842e+11, 2.98334e+18, 1.49629e+18, 1.02741e+13, 4.24685e+13, 1.88386e+13, 1.87782e+15
0.000266669, 407.457, 1.80116e+19, 5.58452e+11, 2.98334e+18, 1.49629e+18, 1.03904e+13, 4.2527e+13, 1.88427e+13, 1.87782e+15
0.000266669, 407.457, 1.80116e+19, 5.7106e+11, 2.98334e+18, 1.49629e+18, 1.05068e+13, 4.25855e+13, 1.88468e+13, 1.87783e+15
0.000266669, 407.457, 1.80116e+19, 5.83667e+11, 2.98334e+18, 1.49629e+18, 1.06231e+13, 4.26439e+13, 1.88509e+13, 1.87783e+15
0.000266669, 407.457, 1.80116e+19, 5.96271e+11, 2.98334e+18, 1.49629e+18, 1.07393e+13, 4.27024e+13, 1.8855e+13, 1.87784e+15
0.000266669, 407.457, 1.80116e+19, 6.08874e+11, 2.98334e+18, 1.49629e+18, 1.08556e+13, 4.27608e+13, 1.88591e+13, 1.87784e+15
0.000266669, 407.457, 1.80116e+19, 6.21476e+11, 2.98333e+18, 1.49629e+18, 1.09719e+13, 4.28193e+13, 1.88632e+13, 1.87785e+15
0.000266669, 407.457, 1.80116e+19, 6.34076e+11, 2.98333e+18, 1.49629e+18, 1.10881e+13, 4.28777e+13, 1.88673e+13, 1.87785e+15
0.000266669, 407.457, 1.80115e+19, 6.46674e+11, 2.98333e+18, 1.49629e+18, 1.12043e+13, 4.29361e+13, 1.88714e+13, 1.87786e+15
0.000266669, 407.458, 1.80115e+19, 6.59271e+11, 2.98333e+18, 1.49629e+18, 1.13205e+13, 4.29945e+13, 1.88755e+13, 1.87786e+15
0.000266669, 407.458, 1.80115e+19, 6.71866e+11, 2.98333e+18, 1.49629e+18, 1.14367e+13, 4.30529e+13, 1.88796e+13, 1.87787e+15
0.000266669, 407.458, 1.80115e+19, 6.84459e+11, 2.98333e+18, 1.49629e+18, 1.15529e+13, 4.31113e+13, 1.88837e+13, 1.87787e+15
0.000266669, 407.458, 1.80115e+19, 6.97051e+11, 2.98333e+18, 1.49629e+18, 1.16691e+13, 4.31697e+13, 1.88878e+13, 1.87788e+15
0.000266669, 407.458, 1.80115e+19, 7.09642e+11, 2.98333e+18, 1.49629e+18, 1.17852e+13, 4.32281e+13, 1.88919e+13, 1.87788e+15
0.00026667, 407.458, 1.80115e+19, 7.22231e+11, 2.98333e+18, 1.49629e+18, 1.19014e+13, 4.32865e+13, 1.8896e+13, 1.87789e+15
0.00026667, 407.458, 1.80115e+19, 7.34819e+11, 2.98333e+18, 1.49629e+18, 1.20175e+13, 4.33449e+13, 1.89001e+13, 1.87789e+15
0.00026667, 407.458, 1.80115e+19, 7.47406e+11, 2.98333e+18, 1.49629e+18, 1.21336e+13, 4.34033e+13, 1.89041e+13, 1.8779e+15
0.00026667, 407.458, 1.80115e+19, 7.59991e+11, 2.98333e+18, 1.49629e+18, 1.22497e+13, 4.34616e+13, 1.89082e+13, 1.8779e+15
0.00026667, 407.459, 1.80115e+19, 7.72575e+11, 2.98332e+18, 1.49629e+18, 1.23658e+13, 4.352e+13, 1.89123e+13, 1.87791e+15
0.00026667, 407.459, 1.80115e+19, 7.85157e+11, 2.98332e+18, 1.49629e+18, 1.24819e+13, 4.35783e+13, 1.89164e+13, 1.87791e+15
0.00026667, 407.459, 1.80115e+19, 7.97739e+11, 2.98332e+18, 1.49628e+18, 1.2598e+13, 4.36367e+13, 1.89205e+13, 1.87792e+15
0.00026667, 407.459, 1.80115e+19, 8.10318e+11, 2.98332e+18, 1.49628e+18, 1.2714e+13, 4.3695e+13, 1.89246e+13, 1.87792e+15
0.00026667, 407.459, 1.80115e+19, 8.22897e+11, 2.98332e+18, 1.49628e+18, 1.28301e+13, 4.37534e+13, 1.89287e+13, 1.87793e+15
0.00026667, 407.459, 1.80115e+19, 8.35475e+11, 2.98332e+18, 1.49628e+18, 1.29461e+13, 4.38117e+13, 1.89328e+13, 1.87793e+15
0.00026667, 407.459, 1.80115e+19, 8.48051e+11, 2.98332e+18, 1.49628e+18, 1.30621e+13, 4.387e+13, 1.89369e+13, 1.87794e+15
0.00026667, 407.459, 1.80115e+19, 8.60626e+11, 2.98332e+18, 1.49628e+18, 1.31781e+13, 4.39283e+13, 1.8941e+13, 1.87794e+15
0.00026667, 407.459, 1.80115e+19, 8.732e+11, 2.98332e+18, 1.49628e+18, 1.32941e+13, 4.39866e+13, 1.89451e+13, 1.87795e+15
0.00026667, 407.459, 1.80115e+19, 8.85773e+11, 2.98332e+18, 1.49628e+18, 1.34101e+13, 4.4045e+13, 1.89492e+13, 1.87795e+15
0.00026667, 407.46, 1.80115e+19, 8.98345e+11, 2.98332e+18, 1.49628e+18, 1.35261e+13, 4.41033e+13, 1.89532e+13, 1.87796e+15
0.00026667, 407.46, 1.80115e+19, 9.10915e+11, 2.98331e+18, 1.49628e+18, 1.36421e+13, 4.41616e+13, 1.89573e+13, 1.87797e+15
0.00026667, 407.46, 1.80114e+19, 9.23484e+11, 2.98331e+18, 1.49628e+18, 1.3758e+13, 4.42198e+13, 1.89614e+13, 1.87797e+15
0.00026667, 407.46, 1.80114e+19, 9.36053e+11, 2.98331e+18, 1.49628e+18, 1.3874e+13, 4.42781e+13, 1.89655e+13, 1.87798e+15
0.00026667, 407.46, 1.80114e+19, 9.4862e+11, 2.98331e+18, 1.49628e+18, 1.39899e+13, 4.43364e+13, 1.89696e+13, 1.87798e+15
0.00026667, 407.46, 1.80114e+19, 9.61186e+11, 2.98331e+18, 1.49628e+18, 1.41059e+13, 4.43947e+13, 1.89737e+13, 1.87799e+15
0.00026667, 407.46, 1.80114e+19, 9.73751e+11, 2.98331e+18, 1.49628e+18, 1.42218e+13, 4.4453e+13, 1.89778e+13, 1.87799e+15
0.00026667, 407.46, 1.80114e+19, 9.86316e+11, 2.98331e+18, 1.49628e+18, 1.43377e+13, 4.45112e+13, 1.89819e+13, 1.878e+15
0.00026667, 407.46, 1.80114e+19, 9.98879e+11, 2.98331e+18, 1.49628e+18, 1.44536e+13, 4.45695e+13, 1.89859e+13, 1.878e+15
0.00026667, 407.461, 1.80114e+19, 1.01144e+12, 2.98331e+18, 1.49628e+18, 1.45695e+13, 4.46278e+13, 1.899e+13, 1.87801e+15
0.00026667, 407.461, 1.80114e+19, 1.024e+12, 2.98331e+18, 1.49628e+18, 1.46854e+13, 4.4686e+13, 1.89941e+13, 1.87801e+15
0.00026667, 407.461, 1.80114e+19, 1.03656e+12, 2.98331e+18, 1.49628e+18, 1.48012e+13, 4.47443e+13, 1.89982e+13, 1.87802e+15
0.00026667, 407.461, 1.80114e+19, 1.04912e+12, 2.9833e+18, 1.49628e+18, 1.49171e+13, 4.48025e+13, 1.90023e+13, 1.87802e+15
0.00026667, 407.461, 1.80114e+19, 1.06168e+12, 2.9833e+18, 1.49627e+18, 1.5033e+13, 4.48608e+13, 1.90064e+13, 1.87803e+15
0.00026667, 407.461, 1.80114e+19, 1.07424e+12, 2.9833e+18, 1.49627e+18, 1.51488e+13, 4.4919e+13, 1.90105e+13, 1.87803e+15
